Survived,Pclass,Age,SibSp,Parch,Fare,Cabin,Age_na,Fare_na,Sex_female,Sex_male,Embarked_C,Embarked_Missing,Embarked_Q,Embarked_S
1,1.0,0.3894120749974789,0.125,0.0,0.31206711148748467,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.5911908215745747,0.0,0.0,0.41790614271476545,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.5252538573124094,0.125,0.1111111111111111,0.31206711148748467,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.47250428590267707,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.41975471449294477,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.24831860741131478,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.24831860741131478,0.125,0.0,0.17838101240466644,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.0373203217723856,0.125,0.1111111111111111,0.41378947059385185,1.8552631578947367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.5780034287221416,0.0,0.0,0.4263925589522145,0.3684210526315789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.7626269286562047,0.0,0.0,0.7538241770418358,0.5657894736842105,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.5516286430172755,0.0,0.1111111111111111,0.19169141169923107,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5,0.31425557167348017,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.0,0.0,0.21579379444138017,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,1.0,0.2222222222222222,0.6072904695810064,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.44612950019781095,0.0,0.0,0.1410372122419509,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.5977845180007912,0.0,0.0,0.16195988003795933,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.23513121455888172,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.024132928919952525,0.0,0.1111111111111111,0.2347723492134239,1.907894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.41975471449294477,0.125,0.0,0.31645836989588183,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.34063035737834635,0.0,0.0,0.34989451691968676,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.20875642885401557,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.5252538573124094,0.0,0.0,0.448379684636366,0.10526315789473684,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.31425557167348017,0.0,0.0,0.1571379140783534,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.459316893050244,0.0,0.0,0.3717885276684728,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3933799287880786,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.125,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.0,0.4065673216405117,0.125,0.0,0.7032145911681464,1.3552631578947367,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3538177502307794,0.0,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.5516286430172755,0.125,0.0,0.4212113881361965,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.41975471449294477,0.0,0.0,0.625484871492051,1.2236842105263157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.5,0.3933799287880786,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.20875642885401557,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3538177502307794,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.6703151786891732,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17941986572699406,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.4988790716075432,0.125,0.0,0.6579816377480676,1.144736842105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.21266390121461895,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.24831860741131478,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.2680996966899644,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.23513121455888172,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.375,0.1111111111111111,0.4097137795401221,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.459316893050244,0.125,0.0,0.6431807077124586,1.0526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.38019253593564556,0.0,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.7758143215086378,0.0,0.0,0.2848988149873152,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.06369510747725175,0.5,0.2222222222222222,0.45082266603121035,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.31425557167348017,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17061287361475738,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.5780034287221416,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.10325728603455098,0.0,0.2222222222222222,0.4156713746514863,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.24831860741131478,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.43294210734537786,0.0,0.0,0.26619177052690757,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.125,0.0,0.29832960483910165,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.125,0.0,0.31206711148748467,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5,0.38019253593564556,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.15921896496140395,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3933799287880786,0.0,0.0,0.16195988003795933,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,0.5780034287221416,0.25,0.0,0.6579816377480676,1.026315789473684,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.32744296452591326,0.0,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.31425557167348017,0.0,0.2222222222222222,0.29895175428815823,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.48569167875511016,0.125,0.1111111111111111,0.5521868685022183,1.3421052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.7098773572464724,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.16263918113927697,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.38019253593564556,0.125,0.1111111111111111,0.2347723492134239,1.907894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.815376500065937,0.0,0.0,0.41790614271476545,1.0921052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3933799287880786,0.125,0.0,0.31953601444954693,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.5384412501648425,0.0,0.2222222222222222,0.3642720405290699,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.38019253593564556,0.0,0.2222222222222222,0.3088151896762753,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.3894120749974789,0.0,0.0,0.6328422499044459,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.3933799287880786,0.0,0.0,0.6501811686484248,0.5263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.459316893050244,0.0,0.0,1.0,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.5,0.6571277858367401,0.0,0.1111111111111111,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,0.0373203217723856,0.5,0.2222222222222222,0.45082266603121035,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.6835025715416063,0.125,0.1111111111111111,0.6339564595325519,1.763157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.5252538573124094,0.0,0.0,0.45921320232475304,0.6052631578947368,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5,0.47250428590267707,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.20875642885401557,0.5,0.1111111111111111,0.4969637309481857,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.32744296452591326,0.125,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.7626269286562047,0.0,0.1111111111111111,0.7629272232803619,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.459316893050244,0.0,0.0,0.7386397663449635,1.1710526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.448379684636366,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.32744296452591326,0.0,0.0,0.45921320232475304,1.9210526315789473,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.5384412501648425,0.0,0.1111111111111111,0.3572146411138756,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.48569167875511016,0.0,0.1111111111111111,0.4399548472755884,0.7105263157894737,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.8285638929183701,0.125,0.0,0.6297346231872049,1.4868421052631577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.5911908215745747,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.3894120749974789,0.0,0.0,0.45921320232475304,1.9210526315789473,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.0900698931821179,0.5,0.1111111111111111,0.43611016733579877,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,0.459316893050244,0.125,0.1111111111111111,0.36463655865622036,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.8549386786232362,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.36700514308321247,0.0,0.0,0.17838101240466644,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.20875642885401557,0.0,0.0,0.21579379444138017,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.24831860741131478,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.41378947059385185,0.039473684210526314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.43294210734537786,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.3933799287880786,0.0,0.0,0.21579379444138017,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.5516286430172755,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.287880785968614,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.34063035737834635,0.0,0.0,0.631971256824203,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.24831860741131478,0.125,0.0,0.6603257530084704,0.40789473684210525,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.5,0.47250428590267707,0.0,0.0,0.27557681045788907,1.1842105263157894,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.31425557167348017,0.0,0.0,0.20185582589697895,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.31425557167348017,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.4263925589522145,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.3076618752472636,0.0,0.0,0.16207416673816763,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,0.024132928919952525,0.125,0.2222222222222222,0.7604610138838145,0.8157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.0,0.0,0.44518193168729836,0.6710526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.6571277858367401,0.0,0.1111111111111111,0.8569370434984311,0.47368421052631576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.0,0.3894120749974789,0.25,0.0,0.39180485515638985,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.24831860741131478,0.0,0.0,0.45921320232475304,1.9210526315789473,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.3894120749974789,0.0,0.0,0.26738968777385597,1.526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.18322344130066578,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.009890544639324808,0.125,0.2222222222222222,0.7604610138838145,0.8157894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.0,0.0,0.6990178826054146,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.22194382170644866,0.125,0.0,0.6954685560268514,0.9736842105263157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.5,0.3933799287880786,0.125,0.0,0.3980484739472676,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.3933799287880786,0.0,0.0,0.5679122632956122,1.644736842105263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.31425557167348017,0.0,0.0,0.6424331800960329,0.9473684210526315,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.23513121455888172,0.25,0.2222222222222222,0.8683982723614436,0.4605263157894737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.5,0.34063035737834635,0.125,0.1111111111111111,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.5648160358697086,0.125,0.1111111111111111,0.4156713746514863,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.34063035737834635,0.0,0.0,0.17838101240466644,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.31425557167348017,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.7098773572464724,0.0,0.0,0.29205078399956763,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.4065673216405117,0.0,0.2222222222222222,0.7770238337386797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.5252538573124094,0.125,0.1111111111111111,0.7369896682483981,1.631578947368421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.287880785968614,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3538177502307794,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.3933799287880786,0.0,0.0,0.26738968777385597,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.5,0.287880785968614,0.125,0.1111111111111111,0.4352643274370396,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,1.0,0.2222222222222222,0.6072904695810064,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.47250428590267707,0.0,0.0,0.7386397663449635,0.8552631578947368,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.8021891072135039,0.0,0.0,0.13305756915988712,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.47250428590267707,0.0,0.0,0.2774768974449705,1.1842105263157894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.4065673216405117,0.125,0.1111111111111111,0.3672892441326385,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.20875642885401557,0.0,0.1111111111111111,0.5715063624982578,0.22368421052631576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.25,0.0,0.39180485515638985,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,0.5977845180007912,0.0,0.0,0.43184411125916655,0.7368421052631579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.4988790716075432,0.0,0.1111111111111111,0.7629272232803619,1.118421052631579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.20875642885401557,0.25,0.0,0.34147364446729134,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.125,0.0,0.7357429077622799,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17941986572699406,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.38019253593564556,0.125,0.0,0.598767071005616,0.8026315789473684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.5384412501648425,0.0,0.0,0.7369896682483981,1.6710526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.5911908215745747,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.5911908215745747,0.0,0.0,0.47503571860856,1.9342105263157894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.024132928919952525,0.125,0.1111111111111111,0.41378947059385185,1.8552631578947367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.31425557167348017,0.375,0.2222222222222222,0.8688661704486751,0.8289473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.36700514308321247,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.32744296452591326,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.47250428590267707,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.31425557167348017,0.0,0.0,0.2774768974449705,1.8684210526315788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.5252538573124094,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.3894120749974789,0.125,0.0,0.31953601444954693,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.0373203217723856,0.125,0.1111111111111111,0.31707776402458576,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.5516286430172755,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3010681788210471,0.0,0.0,0.2100170581194282,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.47224620413146245,0.7763157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.19556903600158249,0.125,0.1111111111111111,0.16207416673816763,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.32744296452591326,0.125,0.0,0.33927633140332425,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.16195988003795933,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.36700514308321247,0.0,0.0,0.21579379444138017,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.287880785968614,0.0,0.1111111111111111,0.5611324565326629,1.6184210526315788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.4988790716075432,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.3894120749974789,0.0,0.0,0.17900598106624913,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.0,0.3894120749974789,0.0,0.0,0.17900598106624913,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.0,0.5252538573124094,0.125,0.4444444444444444,0.42765975184228133,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.38019253593564556,0.125,0.0,0.4263925589522145,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.5911908215745747,0.0,0.1111111111111111,0.29832960483910165,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.459316893050244,0.0,0.0,0.1571379140783534,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.125,0.0,0.31206711148748467,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.3933799287880786,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.7890017143610708,0.125,0.0,0.6227811758534499,1.3684210526315788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.0,0.0,0.16207416673816763,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.31425557167348017,0.0,0.0,0.6065823036256511,0.3157894736842105,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.32744296452591326,0.125,0.0,0.5627054868118111,1.7236842105263157,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.23513121455888172,0.125,0.0,0.1410372122419509,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.24831860741131478,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.287880785968614,0.0,0.0,0.7386397663449635,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
